x;y;gid;Name;description;new
6.1786977;51.1073405;746;Aral;Tankstelle;Kiosk
6.1858892;51.1059383;747;Casa del Prinzi;Mode;Mode
6.218997;51.0955149;758;REWE;Einkauf;Supermarkt
6.2178082;51.0960504;759;Glocken Apotheke;Apotheke;Apotheke
6.2172688;51.0960906;760;HS-Kiosk / Lottoannahmestelle / Hermes Versand;Kiosk;Kiosk
6.2103833;51.097014;764;NORMA Filiale;Einkauf;Discounter
6.22229;51.09955;768;Doraflor Zillekens KG;Floristik;Garten
6.2169316;51.096905;769;Sonderpostendiscount;Discounter;Discounter
6.21455;51.09887;774;Astrid Grzelka;Floristik;Garten
6.2179147;51.1196793;783;Thelen Pflanzenhandel;Garten;Garten
6.1921846;51.1263713;788;Shell;Tankstelle;Kiosk
6.2094767;51.1497103;817;Hermes PaketShop;Post;Post
6.2081454;51.1574002;820;Heinen Textil Inh. Beate Heinen e.K.;Mode;Mode
6.2096985;51.140834;821;REWE;Einkauf;Supermarkt
6.2104215;51.1434782;822;Marien Apotheke;Apotheke;Apotheke
6.2131411;51.1419468;826;Jakob Bollermann;Garten;Garten
6.2361903;51.1360413;829;insektenhotels.de;Garten;Garten
6.2549;51.11922;833;FG Pipes-n-more;Tabak;Kiosk
6.2613497;51.1379678;839;Floristika - UG (haftungsbeschränkt);Floristik;Garten
6.2439628;51.1362581;842;Blumen Heyer;Floristik;Garten
6.2423494;51.1360264;843;Blumendoc-Shop;Floristik;Garten
6.28792;51.1258;848;TexTha Textilien GmbH;Mode;Mode
6.28602;51.12702;849;Blatt und Blume - Schockert;Floristik;Garten
6.27578;51.13915;851;Optik Michels;Optiker;Optiker
6.275449;51.1393905;852;Trends & Lifestyle Wegberg;Mode;Mode
6.275378;51.1393642;853;by Silvia;Mode;Mode
6.2759086;51.1396095;854;Buchhhandlung Kirch;Buchhandlung;Buchhandlung
6.27641;51.13962;855;Apotheke am Berg;Apotheke;Apotheke
6.275149;51.13945;857;TEDi GmbH & Co. KG;Non-Food-Handel;Haushaltswaren
6.2764368;51.1400114;862;Deutsche Post Filiale;Post;Post
6.2764771;51.1400313;863;Outfit Textilhandels GmbH;Mode;Mode
6.2764861;51.140154;864;UPS Access Point;Post;Post
6.271429;51.1393542;866;Netto Filiale;Einkauf;Discounter
6.2708186;51.1404491;867;PENNY;Einkauf;Discounter
6.2703489;51.1405453;868;KiK Textilien und Non-Food GmbH;Mode;Mode
6.2773301;51.14042;870;BB Damenmode Gr.32-60, Secondhand/Neuware;Mode;Mode
6.2780858;51.1421089;874;Optik Alte Post;Optiker;Optiker
6.2784629;51.1422051;875;Deutsche Post Filiale;Post;Post
6.279518;51.1441707;878;Kiosk Buschhüter;Kiosk;Kiosk
6.2794833;51.144423;879;Olli's - Kids Secondhand;Mode;Mode
6.27971;51.14953;881;Hans-Peter Lindt;Mode;Mode
6.2801;51.14998;882;AUTOANKAUF WEGBERG UNFALLWAGEN ANKAUF WEGBERG;Mode;Mode
6.2734536;51.1493883;885;Andreas Grothof , Gärtnerei;Garten;Garten
6.3069131;51.1306162;890;Blumen Fervers;Floristik;Garten
6.3020479;51.1342158;894;Deutsche Post Filiale;Post;Post
6.2991433;51.1403077;897;***RACOONPASSION***;Mode;Mode
6.2821978;51.1513736;900;HIT Handelsgruppe GmbH & Co. KG;Einkauf;Supermarkt
6.2841004;51.1507014;905;Verbrauchermarkt Grenzland Herburger GmbH & Co. KG;Garten;Garten
6.2833417;51.1504089;906;Grenzland Tankstelle;Tankstelle;Kiosk
6.30099;51.1407;907;Thomas Joereßen;Gärtnerei;Garten
